IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Region,Area
2834,0,0.73,8,3,56,54,B2,Diesel,R4,Urban
2835,0,0.87,11,9,72,52,B3,Regular,R1,Suburban
2836,0,0.81,9,19,53,58,B2,Diesel,R1,Urban
2837,0,0.9,5,11,82,133,B4,Diesel,R20,Rural
2838,0,0.72,5,8,62,69,B4,Regular,R17,Rural
2839,0,0.89,7,14,26,132,B4,Diesel,R19,Urban
2840,1,0.73,6,8,54,70,B2,Diesel,R3,Rural
2841,0,0.97,6,6,18,129,B2,Regular,R22,Urban
2842,0,0.74,8,11,83,82,B1,Diesel,R17,Suburban
2843,1,0.73,11,19,80,54,B4,Diesel,R3,Suburban
2844,0,0.89,10,13,60,73,B1,Diesel,R4,Rural
2845,0,0.91,7,15,45,112,B2,Diesel,R13,Rural
2846,0,0.78,10,18,48,128,B3,Diesel,R15,Urban
2847,0,0.59,5,2,86,75,B4,Regular,R12,Rural
2848,0,0.73,9,10,25,138,B4,Diesel,R3,Rural
2849,0,0.98,8,19,51,141,B4,Diesel,R21,Rural
2850,0,0.88,9,18,66,82,B4,Regular,R8,Urban
2851,1,0.91,10,7,75,67,B4,Diesel,R1,Suburban
2852,0,0.52,8,19,64,67,B2,Diesel,R18,Urban
2853,0,0.73,4,7,42,87,B4,Diesel,R13,Urban
2854,0,0.82,9,2,20,82,B4,Regular,R7,Rural
2855,0,0.92,7,9,62,76,B1,Diesel,R13,Suburban
2856,0,0.52,9,12,69,98,B3,Regular,R17,Urban
2857,0,0.93,9,8,51,99,B4,Regular,R13,Rural
2858,0,0.77,8,5,86,64,B1,Diesel,R13,Urban
2859,0,0.6,5,14,25,126,B2,Regular,R11,Rural
2860,0,0.66,10,15,44,101,B1,Regular,R14,Suburban
2861,0,0.64,4,4,80,147,B4,Regular,R21,Suburban
2862,0,0.77,9,12,42,117,B1,Regular,R10,Rural
2863,0,0.53,11,18,75,148,B1,Diesel,R8,Urban
2864,0,0.58,10,1,65,68,B2,Diesel,R6,Urban
2865,1,0.91,11,5,18,144,B1,Diesel,R19,Suburban
2866,0,0.57,10,0,25,74,B2,Diesel,R19,Urban
2867,0,0.62,11,14,38,125,B2,Regular,R12,Rural
2868,0,0.73,5,14,46,125,B1,Diesel,R21,Rural
2869,0,0.76,6,13,47,74,B4,Diesel,R7,Rural
2870,0,0.88,4,6,20,82,B3,Regular,R18,Suburban
2871,0,0.72,4,4,24,109,B1,Diesel,R20,Suburban
2872,0,0.89,11,19,28,86,B1,Regular,R18,Suburban
2873,0,0.81,11,15,49,141,B1,Diesel,R3,Rural
2874,1,0.56,11,16,76,92,B3,Diesel,R9,Suburban
2875,0,0.58,10,10,29,58,B3,Diesel,R6,Rural
2876,0,0.72,8,14,55,63,B2,Regular,R1,Urban
2877,0,0.7,9,19,41,52,B3,Diesel,R10,Suburban
2878,0,0.87,6,15,82,118,B3,Diesel,R8,Urban
2879,0,0.79,11,2,35,105,B1,Regular,R17,Urban
2880,0,0.69,8,5,63,75,B2,Diesel,R3,Suburban
2881,0,0.59,7,12,73,102,B4,Diesel,R3,Suburban
2882,0,0.61,5,0,80,90,B2,Regular,R3,Urban
2883,0,0.79,5,13,24,131,B3,Regular,R7,Urban
2884,0,0.71,8,1,83,70,B3,Diesel,R22,Urban
2885,0,0.76,10,1,57,88,B1,Regular,R11,Rural
2886,0,0.59,5,14,71,129,B4,Regular,R18,Urban
2887,0,0.83,9,17,48,72,B4,Regular,R5,Rural
2888,0,0.93,5,8,69,142,B4,Diesel,R22,Suburban
2889,0,0.63,9,2,48,123,B3,Diesel,R2,Urban
2890,0,0.75,7,3,51,107,B3,Regular,R14,Suburban
2891,0,0.99,11,14,24,118,B2,Regular,R1,Urban
2892,0,0.67,6,4,33,124,B3,Diesel,R4,Suburban
2893,0,0.8,4,19,39,78,B4,Regular,R14,Urban
2894,0,0.55,8,19,70,111,B4,Regular,R15,Rural
2895,0,0.8,8,4,34,102,B4,Diesel,R20,Suburban
2896,0,0.54,9,9,21,94,B1,Diesel,R20,Suburban
2897,0,0.98,7,15,78,76,B2,Diesel,R17,Urban
2898,1,0.86,7,11,69,83,B2,Regular,R3,Rural
2899,0,0.89,10,13,52,63,B3,Regular,R4,Rural
2900,0,0.85,4,10,61,90,B1,Regular,R18,Rural
2901,0,0.79,11,18,32,123,B2,Diesel,R1,Urban
2902,1,0.72,6,5,78,109,B1,Regular,R5,Suburban
2903,0,0.93,8,9,61,91,B1,Diesel,R18,Urban
2904,0,0.98,9,19,38,100,B3,Diesel,R13,Rural
2905,0,0.75,7,2,64,124,B1,Regular,R14,Rural
2906,0,0.97,11,14,66,60,B2,Diesel,R20,Suburban
2907,0,0.79,8,10,70,84,B3,Regular,R3,Urban
2908,0,0.77,9,1,44,68,B2,Regular,R6,Urban
2909,0,0.73,5,5,48,137,B1,Diesel,R11,Rural
2910,0,0.6,11,16,61,114,B1,Regular,R9,Suburban
2911,0,0.5,8,17,49,125,B4,Diesel,R20,Suburban
2912,0,0.62,6,3,47,110,B3,Diesel,R19,Rural
2913,0,0.75,11,8,35,96,B3,Diesel,R7,Urban
2914,0,0.69,9,9,80,63,B4,Regular,R22,Urban
2915,0,0.72,6,1,33,116,B2,Regular,R21,Suburban
2916,0,0.99,8,10,52,101,B2,Regular,R10,Suburban
2917,0,0.68,5,10,79,81,B1,Diesel,R7,Rural
2918,0,0.73,6,10,26,129,B3,Diesel,R5,Suburban
2919,0,0.57,7,0,79,59,B1,Regular,R4,Urban
2920,0,0.52,9,13,56,66,B4,Diesel,R17,Urban
2921,0,0.89,8,0,68,89,B1,Regular,R5,Suburban
2922,0,0.79,5,8,27,117,B2,Regular,R17,Rural
2923,0,0.88,7,0,69,112,B2,Regular,R17,Urban
2924,0,0.57,8,3,29,64,B4,Regular,R17,Urban
2925,0,0.79,11,0,89,146,B2,Diesel,R1,Rural
2926,0,0.63,10,18,79,88,B4,Regular,R2,Suburban
2927,0,0.61,5,9,20,106,B3,Diesel,R19,Urban
2928,0,0.51,7,14,28,59,B4,Diesel,R9,Urban
2929,0,0.57,6,19,25,120,B4,Regular,R20,Rural
2930,0,0.65,8,3,40,146,B4,Regular,R15,Suburban
2931,0,0.56,8,19,27,66,B2,Diesel,R19,Rural
2932,0,0.99,6,13,35,125,B3,Regular,R5,Rural
2933,0,0.65,10,4,56,66,B1,Diesel,R13,Suburban
2934,0,0.57,4,14,43,65,B3,Diesel,R4,Urban
2935,0,0.6,7,14,28,127,B2,Diesel,R13,Rural
2936,0,0.79,6,15,27,52,B3,Diesel,R6,Urban
2937,0,0.53,11,15,20,100,B3,Regular,R12,Urban
2938,0,0.93,8,3,79,143,B4,Regular,R9,Urban
2939,0,0.98,11,8,88,95,B4,Regular,R15,Urban
2940,0,0.62,7,0,78,104,B2,Diesel,R21,Rural
2941,0,0.73,10,4,21,148,B4,Regular,R15,Suburban
2942,1,0.51,7,8,78,75,B2,Diesel,R17,Urban
2943,0,0.82,11,19,25,125,B1,Diesel,R5,Urban
2944,0,0.71,11,4,30,80,B3,Diesel,R5,Urban
2945,0,0.64,4,3,29,130,B1,Regular,R5,Suburban
2946,0,0.6,8,15,52,121,B1,Regular,R21,Urban
2947,0,0.83,5,1,71,68,B3,Diesel,R14,Suburban
2948,0,0.71,4,15,68,139,B4,Regular,R2,Rural
2949,0,0.59,4,17,60,117,B1,Diesel,R9,Suburban
2950,0,0.84,5,1,83,64,B3,Regular,R14,Urban
2951,0,0.78,5,15,32,107,B1,Regular,R15,Rural
2952,0,0.93,10,0,66,127,B1,Regular,R4,Suburban
2953,0,0.56,10,15,51,79,B3,Diesel,R6,Urban
2954,0,0.89,4,2,56,97,B4,Regular,R14,Rural
2955,0,0.84,7,14,43,105,B2,Regular,R5,Rural
2956,0,0.56,6,10,86,91,B3,Diesel,R11,Suburban
2957,0,0.85,6,9,65,73,B2,Regular,R21,Urban
2958,0,0.72,4,16,68,101,B3,Diesel,R14,Suburban
2959,0,0.97,7,3,21,92,B3,Regular,R7,Rural
2960,0,0.57,5,16,44,83,B2,Diesel,R14,Rural
2961,0,0.82,9,3,59,109,B2,Diesel,R13,Urban
2962,0,0.69,4,18,73,132,B4,Regular,R18,Rural
2963,0,0.98,8,0,86,52,B3,Diesel,R2,Urban
2964,0,0.66,7,13,35,117,B3,Diesel,R9,Suburban
2965,0,0.98,8,10,78,60,B3,Regular,R11,Rural
2966,0,0.95,8,6,21,62,B4,Regular,R20,Rural
2967,0,0.64,4,16,18,99,B2,Regular,R11,Urban
2968,0,0.9,7,3,67,131,B3,Regular,R6,Urban
2969,0,1.0,8,9,87,68,B2,Diesel,R1,Suburban
2970,0,0.63,10,16,37,93,B4,Diesel,R5,Urban
2971,0,0.72,11,3,37,82,B1,Regular,R22,Rural
2972,0,0.76,10,18,63,87,B2,Regular,R14,Suburban
2973,0,0.65,7,17,44,52,B4,Regular,R16,Suburban
2974,0,0.51,6,16,43,148,B1,Regular,R9,Suburban
2975,0,0.61,11,5,49,114,B3,Diesel,R19,Urban
2976,0,0.64,9,6,27,84,B3,Diesel,R20,Urban
2977,0,0.72,8,5,29,85,B2,Diesel,R8,Rural
2978,0,0.59,8,11,41,87,B1,Diesel,R8,Suburban
2979,0,0.94,7,8,68,88,B4,Diesel,R16,Suburban
2980,0,0.85,10,17,55,74,B3,Regular,R18,Suburban
2981,0,0.54,9,1,63,113,B3,Regular,R8,Rural
2982,0,0.83,6,16,25,62,B1,Diesel,R9,Urban
2983,0,0.83,8,0,72,117,B4,Diesel,R5,Suburban
2984,0,0.98,4,8,48,119,B3,Regular,R2,Urban
2985,0,0.5,10,5,33,124,B3,Diesel,R21,Urban
2986,0,0.62,7,1,37,50,B2,Diesel,R14,Urban
2987,0,0.96,7,5,55,121,B4,Diesel,R18,Urban
2988,0,0.97,10,8,32,103,B3,Diesel,R13,Urban
2989,0,0.86,8,2,51,147,B1,Regular,R12,Rural
2990,0,0.88,6,15,89,58,B3,Diesel,R15,Urban
2991,0,0.55,8,14,36,85,B4,Diesel,R21,Suburban
2992,0,0.76,10,11,86,86,B2,Diesel,R15,Suburban
2993,0,0.62,11,7,80,108,B3,Diesel,R1,Suburban
2994,0,0.59,5,5,49,70,B1,Diesel,R22,Rural
2995,0,0.91,8,2,54,69,B3,Regular,R7,Urban
2996,0,0.57,9,3,83,50,B1,Regular,R13,Suburban
2997,0,0.73,11,9,24,148,B4,Regular,R18,Suburban
2998,1,0.97,10,13,65,108,B2,Diesel,R1,Suburban
2999,0,0.59,11,14,28,77,B4,Diesel,R11,Urban
3000,0,0.99,9,6,48,120,B3,Regular,R13,Suburban
3001,0,1.0,11,6,61,105,B3,Regular,R20,Urban
3002,0,0.78,11,7,62,58,B2,Diesel,R9,Suburban
3003,0,0.59,10,9,89,114,B1,Diesel,R16,Suburban
3004,1,0.66,5,18,73,85,B4,Regular,R11,Urban
3005,0,0.71,9,18,49,147,B1,Diesel,R3,Suburban
3006,0,0.65,9,1,38,83,B3,Diesel,R17,Rural
3007,0,0.64,4,14,48,130,B1,Regular,R2,Urban
3008,0,0.99,7,0,18,81,B4,Diesel,R9,Suburban
3009,0,0.58,9,9,28,115,B1,Diesel,R9,Rural
3010,0,0.87,7,5,85,149,B3,Diesel,R16,Rural
3011,0,0.5,10,12,53,74,B4,Regular,R1,Urban
3012,0,0.8,6,9,76,100,B1,Diesel,R17,Suburban
3013,0,0.96,8,11,84,112,B1,Diesel,R10,Urban
3014,0,0.64,4,5,73,139,B4,Regular,R20,Rural
3015,0,0.59,10,5,68,94,B3,Diesel,R5,Rural
3016,0,0.83,5,0,46,75,B4,Diesel,R8,Urban
3017,0,0.86,6,11,19,70,B3,Diesel,R13,Urban
3018,0,0.84,11,9,23,131,B1,Regular,R21,Suburban
3019,0,0.66,4,13,48,142,B4,Regular,R5,Rural
3020,0,0.63,4,14,71,100,B3,Diesel,R4,Urban
3021,0,0.98,10,3,57,73,B4,Regular,R8,Rural
3022,0,0.96,5,0,34,141,B1,Regular,R7,Urban
3023,0,0.73,5,7,22,61,B4,Regular,R5,Suburban
3024,0,0.92,7,2,19,60,B1,Regular,R10,Rural
3025,0,0.73,8,13,75,76,B1,Regular,R17,Suburban
3026,0,0.71,10,16,29,72,B1,Regular,R6,Suburban
3027,0,0.58,6,1,22,82,B3,Regular,R10,Rural
3028,0,0.71,8,14,77,129,B3,Regular,R16,Urban
3029,0,0.77,6,5,58,141,B2,Regular,R22,Suburban
3030,0,0.51,4,4,37,141,B3,Diesel,R10,Suburban
3031,0,0.72,9,13,89,87,B2,Regular,R4,Rural
3032,0,0.89,9,18,18,104,B4,Regular,R2,Rural
3033,0,0.84,10,8,73,119,B1,Diesel,R1,Rural
3034,0,0.82,5,7,87,91,B3,Diesel,R3,Suburban
3035,0,0.95,5,2,73,78,B1,Diesel,R13,Urban
3036,0,0.51,11,17,71,83,B2,Diesel,R12,Urban
3037,0,0.78,4,7,28,106,B3,Regular,R1,Rural
3038,1,0.89,4,15,20,52,B3,Regular,R21,Suburban
3039,0,0.77,6,14,45,55,B3,Regular,R10,Suburban
3040,0,0.66,4,14,22,97,B3,Diesel,R6,Suburban
3041,0,0.57,11,15,33,113,B1,Regular,R9,Rural
3042,0,0.94,10,0,48,62,B3,Regular,R1,Suburban
3043,0,0.74,6,9,45,85,B2,Diesel,R12,Suburban
3044,0,0.94,8,18,24,128,B3,Diesel,R5,Urban
3045,0,0.79,5,4,26,119,B2,Diesel,R1,Rural
3046,0,0.84,5,17,56,82,B2,Diesel,R2,Rural
3047,0,0.9,9,2,60,125,B1,Diesel,R14,Rural
3048,0,0.83,9,3,44,106,B3,Regular,R2,Suburban
3049,0,0.7,11,3,50,104,B2,Diesel,R5,Suburban
3050,0,0.76,10,10,73,62,B3,Diesel,R10,Urban
3051,0,0.9,5,8,19,146,B1,Regular,R20,Rural
3052,0,0.69,11,0,31,100,B1,Regular,R6,Suburban
3053,1,0.69,10,15,30,141,B3,Regular,R5,Urban
3054,0,0.55,8,8,41,102,B2,Diesel,R2,Suburban
3055,0,0.96,8,10,86,85,B4,Diesel,R9,Suburban
3056,0,0.55,7,5,51,54,B4,Regular,R10,Rural
3057,0,0.82,6,16,36,74,B1,Regular,R8,Rural
3058,0,0.71,9,11,47,130,B2,Diesel,R6,Suburban
3059,0,0.7,6,7,66,86,B4,Regular,R5,Suburban
3060,0,0.84,9,15,60,68,B2,Regular,R21,Suburban
3061,0,0.53,7,4,33,84,B3,Regular,R18,Suburban
3062,0,0.8,5,0,69,83,B1,Regular,R20,Suburban
3063,0,0.89,11,16,66,103,B3,Diesel,R18,Rural
3064,1,0.91,10,7,28,95,B3,Diesel,R2,Rural
3065,0,0.59,6,9,64,55,B3,Diesel,R12,Suburban
3066,0,0.95,9,17,52,132,B2,Regular,R8,Suburban
3067,0,0.83,6,14,88,50,B4,Diesel,R4,Rural
3068,0,0.94,5,19,46,120,B3,Diesel,R20,Suburban
3069,0,0.74,10,12,71,83,B1,Regular,R4,Rural
3070,0,0.77,4,9,40,105,B2,Regular,R9,Rural
3071,0,0.96,9,8,41,132,B4,Diesel,R9,Rural
3072,0,0.95,11,12,27,146,B3,Regular,R12,Rural
3073,0,0.72,4,2,78,75,B1,Regular,R14,Urban
3074,0,0.64,7,2,25,91,B3,Diesel,R3,Suburban
3075,0,0.7,10,0,65,140,B4,Diesel,R6,Suburban
3076,0,0.69,8,1,46,87,B4,Diesel,R15,Suburban
3077,0,0.64,6,10,43,75,B3,Regular,R19,Rural
3078,0,0.63,9,13,54,148,B3,Regular,R4,Rural
3079,0,0.93,11,9,69,108,B2,Regular,R1,Rural
3080,0,0.53,6,6,55,133,B4,Regular,R9,Suburban
3081,0,0.84,7,0,23,73,B4,Regular,R16,Rural
3082,0,0.59,7,6,25,70,B3,Regular,R9,Urban
3083,0,0.67,6,14,34,109,B1,Diesel,R12,Suburban
3084,0,0.53,9,10,79,139,B3,Diesel,R14,Urban
3085,0,0.63,11,5,51,69,B3,Regular,R15,Urban
3086,0,0.88,10,6,36,55,B4,Diesel,R22,Suburban
3087,0,0.94,5,6,87,116,B2,Diesel,R21,Urban
3088,0,0.61,10,0,54,59,B3,Diesel,R16,Urban
3089,0,0.73,5,9,55,61,B1,Regular,R8,Rural
3090,0,0.74,11,14,32,146,B1,Diesel,R10,Urban
3091,0,0.94,8,7,57,71,B3,Diesel,R14,Rural
3092,0,0.88,10,18,26,111,B1,Regular,R17,Urban
3093,0,0.76,11,2,70,110,B1,Regular,R3,Suburban
3094,1,0.84,6,14,87,129,B3,Regular,R4,Suburban
3095,0,0.92,6,3,83,66,B1,Diesel,R16,Suburban
3096,0,0.5,9,5,69,59,B1,Diesel,R14,Suburban
3097,0,0.7,6,9,18,61,B3,Diesel,R14,Rural
3098,0,0.95,9,17,47,132,B4,Regular,R16,Urban
3099,0,0.87,11,15,18,89,B2,Regular,R8,Urban
3100,1,0.77,6,17,56,72,B2,Regular,R18,Suburban
3101,0,0.76,7,5,33,89,B4,Diesel,R7,Rural
3102,0,0.67,4,18,34,123,B3,Diesel,R3,Rural
3103,0,0.76,11,16,39,123,B4,Diesel,R6,Suburban
3104,1,0.83,6,17,48,99,B2,Regular,R20,Urban
3105,0,0.71,4,12,57,59,B2,Regular,R16,Suburban
3106,0,0.86,5,6,44,143,B2,Diesel,R22,Urban
3107,0,0.93,8,19,53,53,B2,Diesel,R4,Suburban
3108,0,0.58,10,11,21,50,B3,Diesel,R19,Urban
3109,0,0.73,10,1,86,92,B2,Regular,R2,Rural
3110,0,0.7,11,11,42,132,B2,Diesel,R4,Suburban
3111,0,0.84,5,11,47,54,B3,Regular,R2,Urban
3112,0,0.62,6,3,64,143,B4,Diesel,R7,Urban
3113,0,0.82,10,3,29,139,B3,Diesel,R15,Urban
3114,0,0.94,9,17,44,83,B2,Diesel,R17,Urban
3115,0,0.71,5,15,62,115,B1,Diesel,R14,Rural
3116,0,0.96,7,13,80,73,B3,Diesel,R11,Urban
3117,0,1.0,4,16,72,63,B3,Diesel,R17,Rural
3118,0,0.55,9,16,47,90,B4,Diesel,R5,Urban
3119,0,0.62,10,2,31,91,B2,Diesel,R14,Rural
3120,0,0.98,9,5,73,62,B1,Diesel,R17,Rural
3121,0,0.98,6,12,36,78,B3,Diesel,R20,Urban
3122,0,0.55,7,8,43,114,B3,Regular,R21,Rural
3123,0,0.51,4,8,88,95,B3,Regular,R2,Suburban
3124,0,0.58,7,7,55,83,B1,Diesel,R7,Urban
3125,0,1.0,5,16,86,112,B3,Diesel,R4,Suburban
3126,0,0.59,6,15,53,53,B3,Regular,R8,Rural
3127,1,0.75,9,15,35,77,B1,Regular,R1,Rural
3128,0,0.92,9,18,74,132,B3,Regular,R10,Suburban
3129,0,0.51,5,15,40,50,B1,Diesel,R1,Urban
3130,0,0.8,9,13,31,85,B4,Diesel,R1,Suburban
3131,0,0.64,8,19,86,62,B1,Diesel,R4,Rural
3132,0,0.93,6,13,39,54,B4,Diesel,R17,Urban
3133,1,0.64,5,13,45,146,B1,Regular,R5,Suburban
3134,0,0.84,6,13,60,63,B2,Regular,R14,Suburban
3135,0,0.84,4,11,35,129,B3,Regular,R6,Urban
3136,0,0.61,6,5,53,81,B4,Regular,R7,Suburban
3137,2,0.52,6,19,24,99,B3,Diesel,R8,Urban
3138,0,0.7,4,12,40,76,B3,Regular,R18,Urban
3139,0,0.64,5,15,51,84,B1,Regular,R4,Suburban
3140,0,0.9,6,8,38,52,B2,Diesel,R3,Urban
3141,0,0.9,7,1,87,53,B1,Diesel,R4,Urban
3142,0,0.73,6,2,64,56,B3,Diesel,R16,Rural
3143,0,0.8,5,9,70,126,B1,Regular,R13,Rural
3144,0,0.8,11,19,58,52,B4,Regular,R22,Rural
3145,0,0.91,9,1,49,130,B2,Diesel,R11,Suburban
3146,1,0.71,10,9,31,108,B3,Diesel,R11,Suburban
3147,0,0.64,4,7,34,123,B1,Diesel,R5,Suburban
3148,0,0.63,9,16,42,50,B4,Diesel,R20,Suburban
3149,0,0.77,5,0,81,77,B2,Regular,R1,Urban
3150,0,0.72,8,5,65,108,B1,Diesel,R14,Urban
3151,0,0.72,10,6,52,102,B1,Regular,R22,Rural
3152,0,0.55,9,14,54,59,B3,Diesel,R20,Urban
3153,0,0.86,6,17,72,120,B4,Diesel,R19,Suburban
3154,0,0.61,10,8,34,52,B2,Regular,R5,Urban
3155,0,0.6,6,7,45,56,B1,Diesel,R20,Rural
3156,0,0.71,4,9,18,58,B2,Diesel,R6,Suburban
3157,0,0.61,6,3,70,148,B4,Diesel,R19,Urban
3158,0,0.79,10,19,72,139,B3,Regular,R12,Rural
3159,0,0.69,7,7,78,118,B3,Regular,R14,Urban
3160,0,0.72,7,0,30,62,B3,Diesel,R17,Rural
3161,0,0.77,11,7,64,143,B2,Diesel,R7,Rural
3162,0,0.6,9,11,81,89,B2,Regular,R21,Rural
3163,0,0.58,5,14,49,111,B1,Regular,R1,Suburban
3164,0,0.94,11,12,45,111,B4,Regular,R17,Urban
3165,0,0.72,4,15,70,59,B4,Diesel,R6,Urban
3166,0,0.71,8,17,48,136,B4,Diesel,R4,Suburban
3167,1,0.52,11,0,25,60,B2,Diesel,R14,Suburban
3168,0,0.75,9,16,89,125,B3,Diesel,R8,Urban
3169,0,0.78,5,15,42,111,B4,Regular,R18,Suburban
3170,0,0.78,4,4,50,126,B1,Regular,R20,Suburban
3171,0,0.85,10,19,85,105,B2,Regular,R13,Urban
3172,0,0.59,4,9,24,98,B3,Diesel,R8,Rural
3173,1,0.63,10,5,83,65,B4,Regular,R16,Suburban
3174,0,0.91,9,11,63,122,B3,Diesel,R5,Urban
3175,0,0.97,5,9,22,123,B1,Regular,R3,Urban
3176,0,0.57,11,16,34,142,B4,Diesel,R13,Urban
3177,0,0.75,5,1,69,58,B4,Diesel,R15,Suburban
3178,0,0.61,6,18,29,82,B3,Regular,R4,Rural
3179,0,0.53,8,19,79,137,B2,Regular,R3,Rural
3180,0,0.66,7,5,52,84,B3,Regular,R2,Urban
3181,0,0.57,6,12,79,124,B1,Regular,R4,Suburban
3182,0,0.85,4,8,38,88,B3,Regular,R6,Suburban
3183,0,0.77,8,11,83,126,B3,Regular,R4,Rural
3184,0,0.57,8,17,70,136,B4,Diesel,R17,Rural
3185,0,0.5,5,7,38,74,B2,Regular,R7,Suburban
3186,0,0.9,8,17,32,129,B2,Diesel,R18,Rural
3187,0,0.59,9,1,40,105,B2,Diesel,R22,Urban
3188,0,0.8,8,7,48,97,B2,Diesel,R10,Rural
3189,0,0.67,4,9,71,134,B3,Regular,R17,Suburban
3190,0,0.79,9,8,72,59,B4,Regular,R4,Urban
3191,1,0.66,9,17,43,90,B4,Regular,R19,Suburban
3192,0,0.54,6,7,70,132,B2,Regular,R7,Rural
3193,0,0.61,8,18,83,148,B3,Regular,R13,Rural
3194,1,0.59,5,2,56,108,B2,Regular,R3,Urban
3195,0,0.71,10,8,24,77,B2,Diesel,R8,Urban
3196,0,0.83,6,12,56,90,B4,Diesel,R11,Urban
3197,0,0.63,5,8,49,115,B4,Diesel,R16,Urban
3198,0,0.51,8,19,43,100,B2,Diesel,R20,Rural
3199,1,0.76,6,11,46,111,B3,Diesel,R19,Suburban
3200,0,0.8,8,12,42,79,B2,Regular,R9,Rural
3201,1,0.98,4,7,73,89,B4,Regular,R10,Rural
3202,0,0.79,6,14,48,89,B4,Diesel,R6,Urban
3203,0,0.74,5,12,83,118,B3,Diesel,R3,Urban
3204,0,0.79,4,12,19,111,B2,Diesel,R20,Suburban
3205,0,0.96,7,16,64,64,B2,Regular,R8,Suburban
3206,0,0.91,5,14,46,149,B1,Regular,R6,Rural
3207,0,0.66,10,18,66,52,B2,Regular,R8,Suburban
3208,0,0.62,11,2,49,73,B3,Regular,R14,Urban
3209,0,0.63,8,13,47,90,B4,Regular,R8,Urban
3210,0,0.75,5,9,32,112,B1,Regular,R11,Urban
3211,1,0.87,7,16,79,97,B3,Regular,R10,Rural
3212,1,0.75,5,7,34,110,B3,Diesel,R10,Suburban
3213,0,0.53,4,17,39,97,B1,Diesel,R11,Urban
3214,0,0.86,9,11,47,96,B2,Regular,R1,Rural
3215,0,0.9,11,16,33,105,B1,Diesel,R15,Rural
3216,0,0.64,5,10,69,125,B3,Regular,R5,Rural
3217,0,0.83,6,8,25,57,B2,Diesel,R14,Suburban
3218,0,0.71,10,14,81,127,B4,Regular,R20,Suburban
3219,0,0.94,7,8,56,67,B1,Regular,R8,Suburban
3220,0,0.92,5,11,48,133,B3,Diesel,R17,Rural
3221,0,0.76,7,10,29,72,B2,Regular,R4,Rural
3222,0,0.85,9,16,50,118,B3,Diesel,R4,Suburban
3223,0,0.94,4,5,75,114,B2,Regular,R18,Urban
3224,0,0.75,6,7,29,95,B2,Diesel,R19,Suburban
3225,0,0.66,8,9,42,115,B1,Regular,R3,Rural
3226,0,0.88,5,14,55,129,B4,Diesel,R9,Rural
3227,0,0.61,4,3,65,118,B2,Regular,R7,Rural
3228,0,0.69,11,17,72,71,B3,Diesel,R2,Rural
3229,0,0.93,7,10,20,114,B2,Diesel,R9,Rural
3230,0,0.86,9,8,86,61,B4,Diesel,R6,Rural
3231,0,0.7,10,8,52,68,B3,Diesel,R6,Suburban
3232,0,0.61,7,7,68,71,B2,Regular,R16,Rural
3233,0,0.68,10,2,44,104,B2,Diesel,R2,Rural
3234,0,0.64,9,17,54,111,B1,Regular,R16,Rural
3235,0,0.59,10,13,33,100,B4,Regular,R3,Rural
3236,0,0.87,9,2,42,97,B2,Regular,R22,Rural
3237,0,0.63,4,16,50,66,B4,Regular,R16,Urban
3238,0,0.73,5,3,79,62,B2,Regular,R12,Suburban
3239,0,0.69,8,17,34,77,B3,Regular,R3,Suburban
3240,0,0.99,5,14,60,116,B4,Regular,R11,Urban
3241,0,0.7,11,18,47,54,B3,Regular,R11,Urban
3242,0,0.54,11,5,58,149,B4,Diesel,R16,Rural
3243,0,0.54,6,14,21,109,B3,Diesel,R5,Suburban
3244,0,0.8,5,6,83,64,B2,Regular,R20,Suburban
3245,0,0.8,9,11,77,130,B3,Diesel,R8,Urban
3246,0,0.71,9,15,26,93,B3,Diesel,R11,Suburban
3247,0,0.72,6,8,48,95,B2,Regular,R11,Suburban
3248,0,0.53,7,19,86,78,B4,Diesel,R18,Rural
3249,0,0.76,9,4,41,117,B3,Diesel,R19,Rural
3250,0,0.75,6,10,41,145,B1,Diesel,R10,Rural
3251,0,0.57,9,1,62,98,B1,Regular,R4,Suburban
3252,0,0.55,8,15,54,92,B3,Regular,R10,Suburban
3253,0,0.56,9,3,75,117,B3,Diesel,R14,Rural
3254,0,0.55,4,4,40,126,B3,Regular,R6,Rural
3255,0,0.8,6,6,52,69,B4,Regular,R5,Suburban
3256,1,0.6,10,5,80,67,B2,Diesel,R15,Suburban
3257,0,0.63,11,9,23,113,B1,Diesel,R5,Urban
3258,0,0.59,5,13,23,98,B1,Diesel,R6,Rural
3259,0,0.98,6,7,47,91,B4,Diesel,R19,Rural
3260,0,0.93,7,13,18,61,B3,Regular,R20,Rural
3261,0,0.62,9,13,80,138,B3,Regular,R17,Suburban
3262,0,0.66,6,19,25,143,B2,Regular,R14,Suburban
3263,0,0.6,8,2,45,128,B2,Regular,R11,Urban
3264,0,0.75,6,0,50,85,B1,Regular,R14,Urban
3265,0,0.51,8,8,70,57,B2,Regular,R5,Rural
3266,0,0.84,11,8,55,77,B1,Regular,R13,Urban
3267,0,0.76,11,1,69,135,B4,Regular,R12,Suburban
3268,0,0.95,9,15,28,109,B3,Regular,R19,Urban
3269,0,0.58,5,7,19,98,B3,Diesel,R10,Urban
3270,0,0.9,9,5,70,87,B1,Regular,R13,Suburban
